id,url,title,authors,abstract,related,arxiv_id,arxiv_url,arxiv_pdf,match_sim,github
40324,https://cvpr.thecvf.com/virtual/2026/oral/40324,Monocular Open Vocabulary Occupancy Prediction for Indoor Scenes,Changqing Zhou; Yueru Luo; Han Zhang; Zeyu Jiang; Changhao Chen,"Open-vocabulary 3D occupancy is vital for embodied agents, which need to understand complex indoor environments where semantic categories are abundant and evolve beyond fixed taxonomies. While recent work has explored open-vocabulary occupancy in outdoor driving scenarios, such methods transfer poorly indoors, where geometry is denser, layouts are more intricate, and semantics are far more fine-grained. To address these challenges, we adopt a geometry-only supervision paradigm that uses only binary occupancy labels (occupied vs. free). Our framework builds upon 3D Language-Embedded Gaussians, which serve as a unified intermediate representation coupling fine-grained 3D geometry with a language-aligned semantic embedding. On the geometry side, we find that existing Gaussian-to-Occupancy operators fail to converge under such weak supervision, and we introduce an opacity-aware, Poisson-based approach that stabilizes volumetric aggregation. On the semantic side, direct alignment between rendered features and open-vocabulary segmentation features suffers from feature mixing; we therefore propose a Progressive Temperature Decay schedule that gradually sharpens opacities during splatting, strengthening Gaussian–language alignment. On Occ-ScanNet, our framework achieves 59.50 IoU and 21.05 mIoU in the open-vocabulary setting, surpassing all existing occupancy methods in IoU and outperforming prior open-vocabulary approaches by a large margin in mIoU. Code will be released.",https://cvpr.thecvf.com/virtual/2026/poster/38046,2602.22667,https://arxiv.org/abs/2602.22667,https://arxiv.org/pdf/2602.22667,1.0,https://github.com/JuIvyy/LegoOcc
40325,https://cvpr.thecvf.com/virtual/2026/oral/40325,FAITHFUL CONTOURING: NEAR-LOSSLESS 3D VOXEL REPRESENTATION FREE FROM ISO-SURFACE,Yihao Luo; Xianglong He; Chuanyu Pan; Yiwen Chen; Jiaqi Wu; Yangguang Li; Wanli Ouyang; Yuanming Hu; Guang Yang; Choon Hwai Yap,"Accurate and efficient voxelized representations of 3D meshes are the foundation of 3D reconstruction and generation. However, existing representations based on iso-surface heavily rely on water-tightening or rendering optimization, which inevitably compromise geometric fidelity. We propose Faithful Contouring, a sparse voxelized representation that supports 2048+ resolutions for arbitrary meshes, requiring neither converting meshes to field functions nor extracting the isosurface during remeshing. It achieves near-lossless fidelity by preserving sharpness and internal structures, even for challenging cases with complex geometry and topology. The proposed method also shows flexibility for texturing, manipulation, and editing. Beyond representation, we design a dual-mode autoencoder for Faithful Contouring, enabling scalable and detail-preserving shape reconstruction. Extensive experiments show that Faithful Contouring surpasses existing methods in accuracy and efficiency for both representation and reconstruction. For direct representation, it achieves distance errors at the $10^{-5}$ level; for mesh reconstruction, it yields a 93\% reduction in Chamfer Distance and a 35\% improvement in F-score over strong baselines, confirming superior fidelity as a representation for 3D learning tasks.",https://cvpr.thecvf.com/virtual/2026/poster/38053,2511.04029,https://arxiv.org/abs/2511.04029,https://arxiv.org/pdf/2511.04029,1.0,
40326,https://cvpr.thecvf.com/virtual/2026/oral/40326,PAS: A Training-Free Stabilizer for Temporal Encoding in Video LLMs,Bowen Sun; Yujun Cai; Ming-Hsuan Yang; Hang Wu; Yiwei Wang,"Video LLMs suffer from temporal inconsistency: small shifts in frame timing can flip attention and suppress relevant frames. We trace this instability to the common extension of Rotary Position Embeddings to video through multimodal RoPE. The induced inverse Fourier time kernel exhibits frame-scale ripples that multiply adjacent frames by different factors, which perturbs attention that should otherwise be governed by the raw query key inner product. We present Phase Aggregated Smoothing (PAS), a simple, training-free mechanism that applies small opposed phase offsets across heads and then aggregates their outputs. PAS preserves the per-head spectrum magnitude, while the aggregation effectively smooths the temporal kernel and reduces phase sensitivity without changing the positional encoding structure. Our analysis shows that the RoPE rotated logit can be approximated as a content dot product scaled by a time kernel; smoothing this kernel yields Lipschitz stability of attention to small temporal shifts; multi phase averaging attenuates high frequency ripples while preserving per-head spectra under Nyquist-valid sampling. Experiments on multiple video understanding benchmarks under matched token budgets show consistent improvements with negligible computational overhead. PAS provides a plug and play upgrade for robust temporal encoding in Video LLMs.",https://cvpr.thecvf.com/virtual/2026/poster/38165,2511.10979,https://arxiv.org/abs/2511.10979,https://arxiv.org/pdf/2511.10979,1.0,
40327,https://cvpr.thecvf.com/virtual/2026/oral/40327,Memory-Augmented Scene Understanding and Exploration for Open-World Aerial Object-Goal Navigation,Jiacong Zhou; Jiaxu Miao; Yourun Lin; Xianyun Wang; Jun Xiao; Jun Yu,"Aerial object-goal navigation (Aerial ObjectNav) requires an Unmanned Aerial Vehicle (UAV) to navigate to target objects in large-scale outdoor environments using only visual observations and high-level object descriptions, without detailed step-by-step instructions. Existing approaches rely on local observations or short-term history, lacking comprehensive scene understanding and efficient spatial exploration strategies, which constrains their navigation capability in complex aerial scenarios. To address these challenges, we propose OctMem-Agent, an octree memory-augmented framework for aerial object-goal navigation. Specifically, we introduce an Adaptive Octree Memory that incrementally aggregates RGB-D observations into a hierarchical 3D representation, capturing both explored regions and unexplored frontiers across large-scale aerial environments. We further propose a Instruction-Guided Memory Query module that extracts task-relevant scene and exploration tokens through instruction-modulated queries. By integrating these tokens with visual observations and language instructions, OctoMem-Agent achieves comprehensive scene understanding and effective spatial exploration for target localization. Extensive experiments on the Aerial ObjectNav benchmark UAV-ON demonstrate that our method achieves a significant 7.5\% improvement in success rate over existing methods, validating the effectiveness of our design.",https://cvpr.thecvf.com/virtual/2026/poster/38218,,,,0.0,
40328,https://cvpr.thecvf.com/virtual/2026/oral/40328,OLATverse: A Large-scale Real-world Object Dataset with Precise Lighting Control,Xilong Zhou; Jianchun Chen; Pramod Rao; Timo Teufel; Linjie Lyu; Tigran Minasian; Oleksandr Sotnychenko; Xiao-Xiao Long; Marc Habermann; Christian Theobalt,"We introduce OLATverse, a large-scale dataset comprising around 9M images of 765 real-world objects, captured from multiple viewpoints under a diverse set of precisely controlled lighting conditions. While recent advances in object-centric inverse rendering, novel view synthesis and relighting have shown promising results, most techniques still heavily rely on the synthetic datasets for training and small-scale real-world datasets for benchmarking, which limits their realism and generalization. To address this gap, OLATverse offers two key advantages over existing datasets: large-scale coverage of real objects and high-fidelity appearance under precisely controlled illuminations. Specifically, OLATverse contains 765 common and uncommon real-world objects, spanning a wide range of material categories. Each object is captured using 35 DSLR cameras and 331 individually controlled light sources, enabling the simulation of diverse illumination conditions. In addition, for each object, we provide well-calibrated camera parameters, accurate object masks, photometric surface normals, and diffuse albedo as auxiliary resources. We also construct an extensive evaluation set, establishing the first comprehensive real-world object-centric benchmark for inverse rendering and normal estimation. We believe that OLATverse represents a pivotal step toward integrating the next generation of inverse rendering and relighting methods with real-world data.",https://cvpr.thecvf.com/virtual/2026/poster/38221,2511.02483,https://arxiv.org/abs/2511.02483,https://arxiv.org/pdf/2511.02483,1.0,
40329,https://cvpr.thecvf.com/virtual/2026/oral/40329,WorldLens: Full-Spectrum Evaluations of Driving World Models in Real World,Alan Liang; Lingdong Kong; Tianyi Yan; Hongsi Liu; Yu Yang; Ziqi Huang; Wei Yin; Jialong Zuo; Yixuan Hu; Dekai Zhu; Dongyue Lu; Youquan Liu; Guangfeng Jiang; Linfeng Li; Xiangtai Li; Long Zhuo; Lai Xing Ng; Benoit Cottereau; Changxin Gao; Liang Pan; Wei Tsang Ooi; Ziwei Liu,"Generative world models are reshaping embodied AI, enabling agents to synthesize realistic 4D driving environments that look convincing but often fail physically or behaviorally. Despite rapid progress, the field still lacks a unified way to assess whether generated worlds preserve geometry, obey physics, or support reliable control. We introduce WorldLens, a full-spectrum benchmark evaluating how well a model builds, understands, and behaves within its generated world. It spans five aspects - Generation, Reconstruction, Action-Following, Downstream Task, and Human Preference - jointly covering visual realism, geometric consistency, physical plausibility, and functional reliability. Across these dimensions, no existing world model excels universally: those with strong textures often violate physics, while geometry-stable ones lack behavioral fidelity. To align objective metrics with human judgment, we further construct WorldLens-26K, a large-scale dataset of human-annotated videos with numerical scores and textual rationales, and develop WorldLens-Agent, an evaluation model distilled from these annotations to enable scalable, explainable scoring. Together, the benchmark, dataset, and agent form a unified ecosystem for measuring world fidelity - standardizing how future models are judged not only by how real they look, but by how real they behave.",https://cvpr.thecvf.com/virtual/2026/poster/38234,2512.10958,https://arxiv.org/abs/2512.10958,https://arxiv.org/pdf/2512.10958,1.0,
40330,https://cvpr.thecvf.com/virtual/2026/oral/40330,FUSER: Feed-Forward Multiview 3D Registration Transformer and SE(3)$^N$ Diffusion Refinement,Haobo Jiang; Jin Xie; Jian Yang; Liang Yu; Jianmin Zheng,"Registration of multiview point clouds typically depends on extensive pairwise matching to build a pose graph for global synchronization, which is computationally expensive and ill-posed without holistic geometric constraints. In this paper, we propose FUSER, the first feed-forward multi-view registration transformer that processes all scans jointly in a unified, compact latent space to directly predict global poses without any pairwise estimation. To maintain tractability, FUSER employs a sparse 3D CNN to encode each scan into low-resolution superpoint features preserving absolute translation cues, followed by a Geometric Alternating Attention module for efficient intra- and inter-scan reasoning. Particularly, we transfer 2D attention priors from off-the-shelf foundation models (i.e., $\pi^3$) to enhance 3D feature attention. Building upon FUSER and its estimates, we further introduce FUSER-DF, an SE(3) diffusion refinement framework to correct FUSER's estimates through a denoising process over the joint SE(3)$^N$ space. Here, FUSER serves as a surrogate multiview register to model the denoiser, and a prior-conditioned SE(3)$^N$ variational lower bound is derived for denoising supervision. Extensive experiments on 3DMatch and ScanNet confirm the superior registration accuracy and efficiency of our method.",https://cvpr.thecvf.com/virtual/2026/poster/38237,2512.09373,https://arxiv.org/abs/2512.09373,https://arxiv.org/pdf/2512.09373,1.0,
40331,https://cvpr.thecvf.com/virtual/2026/oral/40331,"Plant Taxonomy Meets Plant Counting: A Fine-Grained, Taxonomic Dataset for Counting Hundreds of Plant Species",Jinyu Xu; Tianqi Hu; Xiaonan Hu; Letian Zhou; Songliang Cao; Meng Zhang; Hao Lu,"Visually cataloging and quantifying the natural world requires pushing the boundaries of both detailed visual classification and counting at scale. Despite significant progress, particularly in crowd and traffic analysis, the fine-grained, taxonomy-aware plant counting remains underexplored in vision. In contrast to crowds, plants are complicated by nonrigid morphologies and physical appearance variations across growth stages and environments. Tofill this gap, we present TPC-268, the first plant counting benchmark taking plant taxonomy into account. Our dataset couples instance-level point annotations with complete Linnaean labels (kingdom$\rightarrow$species) and organ categories, enabling hierarchical reasoning and species-aware evaluation. The datasetfeatures $10,000$ images with $678,090$ point annotations, includes $268$ countable plant categories over $242$ plant species in Plantae and Fungi, and spans observation scales from canopy-level remote sensing imagery to tissue-level microscopy.We follow the problem setting of class-agnostic counting (CAC), provide taxonomy-consistent, scale-aware data splits, and benchmark state-of-the-art regression- and detection-based CAC approaches. By capturing the biodiversity, hierarchical structure, and multi-scale nature of botanical and mycological taxa, TPC-268 provides a biologically grounded testbed to advance fine-grained class-agnostic counting.",https://cvpr.thecvf.com/virtual/2026/poster/38249,2603.21229,https://arxiv.org/abs/2603.21229,https://arxiv.org/pdf/2603.21229,1.0,https://github.com/tiny-smart/TPC-268
40332,https://cvpr.thecvf.com/virtual/2026/oral/40332,ViT$^3$: Unlocking Test-Time Training in Vision,Dongchen Han; Yining Li; Tianyu Li; Zixuan Cao; Ziming Wang; Jun Song; YuCheng YuCheng; Bo Zheng; Gao Huang,"Test-Time Training (TTT) has recently emerged as a promising direction for efficient sequence modeling. TTT reformulates attention operation as an online learning problem, constructing a compact inner model from key–value pairs at test time. This reformulation opens a rich and flexible design space while achieving linear computational complexity. However, crafting a powerful visual TTT design remains challenging: fundamental choices for the inner module and inner training lack comprehensive understanding and practical guidelines. To bridge this critical gap, in this paper, we present a systematic empirical study of TTT designs for visual sequence modeling. From a series of experiments and analyses, we distill six practical insights that establish design principles for effective visual TTT and illuminate paths for future improvement. These findings culminate in the Vision Test-Time Training (ViT$^3$) model, a pure TTT architecture that achieves linear complexity and parallelizable computation. We evaluate ViT$^3$ across diverse visual tasks, including image classification, image generation, object detection, and semantic segmentation. Results show that ViT$^3$ consistently matches or outperforms advanced linear-complexity models (e.g., Mamba and linear attention variants) and effectively narrows the gap to highly optimized vision Transformers. We hope this study and the ViT$^3$ baseline can facilitate future work on visual TTT models. Code will be released.",https://cvpr.thecvf.com/virtual/2026/poster/38326,2512.01643,https://arxiv.org/abs/2512.01643,https://arxiv.org/pdf/2512.01643,1.0,http://github.com/LeapLabTHU/ViTTT
40333,https://cvpr.thecvf.com/virtual/2026/oral/40333,MeshSplatting: Differentiable Rendering with Opaque Meshes,Jan Held; Sanghyun Son; Renaud Vandeghen; Daniel Rebain; Matheus Gadelha; Yi Zhou; Anthony Cioppa; Ming Lin; Marc Van Droogenbroeck; Andrea Tagliasacchi,"Primitive-based splatting methods like 3D Gaussian Splatting (3DGS) have revolutionized novel view synthesis with real-time rendering.However, their point-based representations remain incompatible with mesh-based pipelines that power AR/VR and game engines. We present MeshSplatting, a mesh-based reconstruction approach that jointly optimizes geometry and appearance through differentiable rendering.By enforcing connectivity via restricted Delaunay triangulation and refining surface consistency, MeshSplatting creates end-to-end smooth, visually high-quality meshes that render efficiently in real-time 3D engines.On Mip-NeRF360, it boosts PSNR by +0.69 dB over the current state-of-the-art MiLo for mesh-based novel view synthesis, while training 2x faster and using 2x less memory, bridging neural rendering and interactive 3D graphics for seamless real-time scene interaction.",https://cvpr.thecvf.com/virtual/2026/poster/38397,2512.06818,https://arxiv.org/abs/2512.06818,https://arxiv.org/pdf/2512.06818,1.0,
40334,https://cvpr.thecvf.com/virtual/2026/oral/40334,R$^2$-Seg: Training-Free OOD Medical Tumor Segmentation via Anatomical Reasoning and Statistical Rejection,Shuaike Shen; Ke Liu; Jiaqing Xie; Shangde Gao; Chunhua Shen; Ge Liu; Mireia Crispin-Ortuzar; Shangqi Gao,"Foundation models for medical image segmentation struggle under out-of-distribution (OOD) shifts, often producing fragmented false positives on OOD tumors. We introduce **R$^2$-Seg**, a **training-free** framework for robust OOD tumor segmentation that operates via a two-stage **Reason-and-Reject** process. First, the **Reason** step employs an LLM-guided anatomical reasoning planner to localize organ anchors and generate multi-scale ROIs. Second, the **Reject** step applies two-sample statistical testing to candidates generated by a frozen foundation model (BiomedParse) within these ROIs. This statistical rejection filter retains only candidates significantly different from normal tissue, effectively suppressing false positives. Our framework requires no parameter updates, making it compatible with zero-update test-time augmentation and avoiding catastrophic forgetting. On multi-center and multi-modal tumor segmentation benchmarks, **R$^2$-Seg** substantially improves Dice, specificity, and sensitivity over strong baselines and the original foundation models.",https://cvpr.thecvf.com/virtual/2026/poster/38409,2511.12691,https://arxiv.org/abs/2511.12691,https://arxiv.org/pdf/2511.12691,1.0,https://github.com/Eurekashen/R2Seg
40335,https://cvpr.thecvf.com/virtual/2026/oral/40335,PAI-Bench: A Comprehensive Benchmark For Physical AI,Fengzhe Zhou; Jiannan Huang; Jialuo Li; Deva Ramanan; Humphrey Shi,"Physical AI aims to develop models that can perceive and predict real-world dynamics; yet, the extent to which current multi-modal large language models and video generative models support these abilities is insufficiently understood. We introduce Physical AI Bench (PAI-Bench), a unified and comprehensive benchmark that evaluates perception and prediction capabilities across video generation, conditional video generation, and video understanding, comprising 2,808 real-world cases with task-aligned metrics designed to capture physical plausibility and domain-specific reasoning. Our study provides a systematic assessment of recent models and shows that video generative models, despite strong visual fidelity, often struggle to maintain physically coherent dynamics, while multi-modal large language models exhibit limited performance in forecasting and causal interpretation. These observations suggest that current systems are still at an early stage in handling the perceptual and predictive demands of Physical AI. In summary, PAI-Bench establishes a realistic foundation for evaluating Physical AI and highlights key gaps that future systems must address.",https://cvpr.thecvf.com/virtual/2026/poster/38430,2512.01989,https://arxiv.org/abs/2512.01989,https://arxiv.org/pdf/2512.01989,1.0,
40336,https://cvpr.thecvf.com/virtual/2026/oral/40336,Weaver: Decoupled Training for Interleaved Multi-modal Generation,Jinbo Xing; Zeyinzi Jiang; Yuxiang Tuo; Chaojie Mao; Xiaotang Gai; Xi Chen; Jingfeng Zhang; Yulin Pan; Zhen Han; Jie Xiao; Keyu Yan; Chen-Wei Xie; Chongyang Zhong; Kai Zhu; Shen Tong; Lianghua Huang; Yu Liu; Yujiu Yang,"Recent unified multi-modal models have made unprecedented progress in understanding and generation, yet they largely support multi-modal inputs with single-modality outputs, struggling to produce complex interleaved text–image content due to data scarcity and the difficulty of modeling long-range cross-modal context. We introduce Weaver, which frames interleaved generation as an autoregressive planning–visualization process within a unified multi-modal architecture. A planner, i.e., understanding expert, digests rich text–image context to produce visualization triggers and their dense textual guidance except for plain text, while a visualizer, i.e., generation expert, produces images conditioned on the planner’s textual guidance and visual references. This design enables decoupled learning: we train the two experts on large collections of textual planning and reference-guided image data in parallel, yielding powerful interleaved multi-modal generation capability at inference. Moreover, training the planner with datasets from diverse understanding and generation tasks equips the model with automatic task inference. To analyze and evaluate the model from multiple dimensions, we further introduce a benchmark that covers a range of everyday use cases. Extensive experiments show that, even without or with only very limited real interleaved data training, Weaver achieves superior performance on interleaved multi-modal generation.",https://cvpr.thecvf.com/virtual/2026/poster/38464,,,,0.621,
40337,https://cvpr.thecvf.com/virtual/2026/oral/40337,SocialNav: Training Human-Inspired Foundation Model for Socially-Aware Embodied Navigation,Ziyi Chen; Yingnan Guo; Zedong Chu; Minghua Luo; Yanfen Shen; Mingchao Sun; Junjun Hu; Shichao Xie; Yang Kuan; Pei Shi; Zhining Gu; Lu Liu; Honglin Han; Xiaolong Wu; Mu Xu; Yu Zhang,"Embodied navigation that adheres to social norms remains an open research challenge. Our SocialNav is a foundational model for socially-aware navigation with a hierarchical ""brain-action"" architecture, capable of understanding high-level social norms and generating low-level, socially compliant trajectories. To enable such dual capabilities, we construct the SocNav Dataset, a large-scale collection of 7 million samples, comprising (1) a Cognitive Activation Dataset providing social reasoning signals such as chain-of-thought explanations and social traversability prediction, and (2) an Expert Trajectories Pyramid aggregating diverse navigation demonstrations from internet videos, simulated environments, and real-world robots. A multi-stage training pipeline is proposed to gradually inject and refine navigation intelligence: we first inject general navigation skills and social norms understanding into the model via imitation learning, and then refine such skills through a deliberately designed Socially-Aware FlowExploration GRPO (SAFE-GRPO), the first flow-based reinforcement learning framework for embodied navigation that explicitly rewards socially compliant behaviors. SocialNav achieves +38% success rate and +46% social compliance rate compared to the state-of-the-art method, demonstrating strong gains in both navigation performance and social compliance. Data and code will be made publicly available.",https://cvpr.thecvf.com/virtual/2026/poster/38491,2511.21135,https://arxiv.org/abs/2511.21135,https://arxiv.org/pdf/2511.21135,1.0,
40338,https://cvpr.thecvf.com/virtual/2026/oral/40338,Texvent: Asynchronous Event Data Simulation via Text Prompt,Ruofei Wang; Peiqi Duan; Ka Chun Cheung; Simon See; Boxin Shi; Renjie Wan,"Current event simulation methods focus on employing videos to synthesize new event data, suffering from costly video capture and limited scalability across viewpoints, motions, and lighting. To this end, we propose a Text-to-event simulation framework (Texvent) that can directly generate asynchronous event data from simple text prompts. Texvent first renders prompt-driven videos via multimodal large language models and subsequently applies a new physical simulator to generate event streams. Specifically, an adaptive brightness-aware frame interpolation approach is proposed to enhance the temporal resolution of the rendered videos. A balanced logarithmic intensity comparison strategy and a cache–based voltage refreshment mechanism are introduced into the simulator to generate event data.To narrow the sim-to-real gap, we also introduce background activity noise injection and dense time stamp reconstruction operations. Extensive experiments demonstrate Texvent’s superior computational efficiency and its ability to generate more realistic event data than existing simulators.",https://cvpr.thecvf.com/virtual/2026/poster/38515,,,,0.0,
40339,https://cvpr.thecvf.com/virtual/2026/oral/40339,Revisiting Geometric Obfuscation with Dual Convergent Lines for Privacy-Preserving Image Queries in Visual Localization,Jeonggon Kim; Heejoon Moon; Je Hyeong Hong,"Privacy-Preserving Image Queries (PPIQ) are an emerging mechanism for cloud-based visual localization, enabling pose estimation from obfuscated features instead of private images or raw keypoints.However, the main approaches for PPIQ, primarily geometry-based and segmentation-based obfuscation, both suffer from vulnerabilities to recent privacy attacks.In particular, a fundamental limitation of geometry-based obfuscation is that the spatial distribution of obfuscated neighboring lines still effectively surrounds the original keypoint location, providing exploitable cues for recovering the original points.We revisit this geometric paradigm and introduce Dual Convergent Lines (DCL), a novel keypoint obfuscation method demonstrating strong resilience against such attack.DCL places two fixed anchors on a central partition line and lifts each keypoint to a line originating from one of them, with the active anchor determined by the keypoint's location.This arrangement invalidates the geometry-recovery attack by making its optimization ill-posed:Neighboring lines either misleadingly converge to one anchor, yielding a trivial solution, or become near-parallel at the partition boundary, yielding an unstable high-variance solution. Both outcomes thwart point recovery.DCL is also compatible with an existing line-based solver, enabling deployment in traditional localization pipelines.Experiments on both indoor and large-scale outdoor datasets demonstrate DCL's robustness against privacy attacks, efficiency, and scalability, while achieving practical localization performance.",https://cvpr.thecvf.com/virtual/2026/poster/38528,,,,0.0,
40340,https://cvpr.thecvf.com/virtual/2026/oral/40340,Confusion-Aware Spectral Regularizer for Long-Tailed Recognition,Ziquan Zhu; Gaojie Jin; Hanruo Zhu; Si-Yuan Lu; Yunxiao Zhang; ZEYU FU; Ronghui Mu; Guoqiang Zhang; Zhao Sun; Xia Yuhang; Jiaxing Shang; Xiang Li; Lu Liu; Tianjin Huang,"Long-tailed image classification remains a long-standing challenge, as real-world data typically follow highly imbalanced distributions where a few head classes dominate and many tail classes contain only limited samples. This imbalance biases feature learning toward head categories and leads to significant degradation on rare classes. Although recent studies have proposed re-sampling, re-weighting, and decoupled learning strategies, the improvement on the most underrepresented classes still remains marginal compared with overall accuracy. In this work, we present a confusion-centric perspective for long-tailed recognition that explicitly focuses on worst-class generalization. We first establish a new theoretical framework of class-specific error analysis, which shows that the worst-class error can be tightly upper-bounded by the spectral norm of the frequency-weighted confusion matrix and a model-dependent complexity term. Guided by this insight, we propose the Confusion-Aware Spectral Regularizer (CAR) that minimizes the spectral norm of the confusion matrix during training to reduce inter-class confusion and enhance tail-class generalization. To enable stable and efficient optimization, CAR integrates a Differentiable Confusion Matrix Surrogate and an EMA-based Confusion Estimator to maintain smooth and low-variance estimates across mini-batches. Extensive experiments across multiple long-tailed benchmarks demonstrates that CAR substantially improves both worst-class accuracy and overall performance. When combined with ConCutMix augmentation, CAR consistently surpasses exisiting state-of-the-art long-tailed learning methods under both the training-from-scratch setting (by $2.37\% \sim 4.83\%$) and the fine-tuning-from-pretrained setting (by $2.42\% \sim 4.17\%$) across ImageNet-LT, CIFAR100-LT, and iNaturalist datasets.",https://cvpr.thecvf.com/virtual/2026/poster/38547,2603.16732,https://arxiv.org/abs/2603.16732,https://arxiv.org/pdf/2603.16732,1.0,
40341,https://cvpr.thecvf.com/virtual/2026/oral/40341,Linear Fundamental Matrix Estimation from 7 or 5 Points,Taci Ata Kucukpinar; Juan Mogollon; Joshua Fraser; Timothy Duff; Kannappan Palaniappan,"We revisit the problem of estimating the fundamental matrix of a pair of perspective cameras, a cornerstone of geometric computer vision.As is well-known, linear solvers require at least 8 point correspondences, whereas nonlinear minimal solvers require just 7 in the uncalibrated case or 5 in the calibrated case.In this paper, we consider a special case of the 7-point problem where 5 of the points are configured to lie on two lines, which has previously been shown to have a unique solution.As a theoretical contribution, we offer an analysis of how this uniqueness manifests in the standard 7-point algorithm. On a practical level, we provide the first practical linear solver for the minimal problem associated to this special configuration.Additionally, we evaluate a heuristic 5-point fundamental matrix solver based on the construction of virtual midpoints.When combined with early non-minimal fitting, the runtime and accuracy of our solver is competitive with the state-of-the-art (SoTA) on multiple benchmarks.",https://cvpr.thecvf.com/virtual/2026/poster/38619,,,,0.0,
40342,https://cvpr.thecvf.com/virtual/2026/oral/40342,NOWA: Null-space Optical Watermark for Invisible Capture Fingerprinting and Tamper Localization,Edwin Vargas; Jhon Lopez; Henry Arguello; Ashok Veeraraghavan,"Ensuring the authenticity and ownership of digital images is increasingly challenging as modern editing tools enable highly realistic forgeries. Existing image protection systems mainly rely on digital watermarking, which is susceptible to sophisticated digital attacks. To address this limitation, we propose a hybrid optical-digital framework that incorporates physical authentication cues during image formation and preserves them through a learned reconstruction process. At the optical level, a phase mask in the camera aperture produces a Null-space Optical Watermark (NOWA) that lies in the Null Space of the imaging operator and therefore remains invisible in the captured image. Then, a Null-Space Network (NSN) performs measurement-consistent reconstruction that delivers high-quality protected images while preserving the NOWA signature.The proposed design enables tamper localization by projecting the image onto the camera's null space and detecting pixel-level inconsistencies. Our design preserves perceptual quality, resists common degradations such as compression, and establishes a structural security asymmetry: without access to the optical or NSN parameters, adversaries cannot forge the NOWA signature. Experiments with simulations and a prototype camera demonstrate competitive performance in terms of image quality preservation and tamper localization accuracy compared to state-of-the-art digital watermarking and learning-based authentication methods.",https://cvpr.thecvf.com/virtual/2026/poster/38638,2512.22501,https://arxiv.org/abs/2512.22501,https://arxiv.org/pdf/2512.22501,1.0,
40343,https://cvpr.thecvf.com/virtual/2026/oral/40343,CineBrain: A Large-Scale Multi-Modal Brain Dataset During Naturalistic Audiovisual Narrative Processing,Jianxiong Gao; Yichang Liu; baofeng yang; Jianfeng Feng; Yanwei Fu,"Most research decoding brain signals into images, often using them as priors for generative models, has focused only on visual content. This overlooks the brain's natural ability to integrate auditory and visual information, for instance, sound strongly influences how we perceive visual scenes. To investigate this,we propose a new task of reconstructing continuous video stimuli from multimodal brain signals recorded during audiovisual stimulation. To enable this, we introduce CineBrain, the first large-scale dataset that synchronizes fMRI and EEG during audiovisual viewing, featuring six hours of The Big Bang Theory episodes for cross-modal alignment. We also conduct the first systematic exploration of combining fMRI and EEG for video reconstruction and present CineSync, a framework for reconstructing dynamic video using a Multi-Modal Fusion Encoder and a Neural Latent Decoder. CineSync achieves state-of-the-art performance in dynamic reconstruction, leveraging the complementary strengths of fMRI and EEG to improve visual fidelity. Our analysis shows that auditory cortical activations enhance decoding accuracy, highlighting the role of auditory input in visual perception.",https://cvpr.thecvf.com/virtual/2026/poster/38652,2503.06940,https://arxiv.org/abs/2503.06940,https://arxiv.org/pdf/2503.06940,1.0,
40344,https://cvpr.thecvf.com/virtual/2026/oral/40344,SPARK: Sim-ready Part-level Articulated Reconstruction with VLM Knowledge,Yumeng He; Ying Jiang; Jiayin Lu; Yin Yang; Chenfanfu Jiang,"Articulated 3D objects are critical for embodied AI, robotics, and interactive scene understanding, yet creating simulation-ready assets remains labor-intensive and requires expert modeling of part hierarchies and motion structures. We introduce SPARK, a framework for reconstructing physically consistent, kinematic part-level articulated objects from a single RGB image. Given an input image, we first leverage VLMs to extract coarse URDF parameters and generate part-level reference images. We then integrate the part-image guidance and the inferred structure graph into a generative diffusion transformer to synthesize consistent part and complete shapes of articulated objects. To further refine the URDF parameters, we incorporate differentiable forward kinematics and differentiable rendering to optimize joint types, axes, and origins under VLM-generated open-state supervision. Extensive experiments show that SPARK produces high-quality, simulation-ready articulated assets across diverse categories, enabling downstream applications such as robotic manipulation and interaction modeling.",https://cvpr.thecvf.com/virtual/2026/poster/38677,2512.01629,https://arxiv.org/abs/2512.01629,https://arxiv.org/pdf/2512.01629,1.0,
